,carparkID,slotOccupancy,dayOfWeek,year,month,timeOfDay
2439,1,105,2,2020,3,2339
2440,1,99,2,2020,3,2340
2441,1,96,2,2020,3,2341
2442,1,96,2,2020,3,2342
2443,1,111,2,2020,3,2343
2444,1,110,2,2020,3,2344
2445,1,104,2,2020,3,2345
2446,1,109,2,2020,3,2346
2447,1,95,2,2020,3,2347
2448,1,102,2,2020,3,2348
2449,1,101,2,2020,3,2349
2450,1,98,2,2020,3,2350
2451,1,92,2,2020,3,2351
2452,1,97,2,2020,3,2352
2453,1,105,2,2020,3,2353
2454,1,98,2,2020,3,2354
2455,1,97,2,2020,3,2355
2456,1,94,2,2020,3,2356
2457,1,89,2,2020,3,2357
2458,1,100,2,2020,3,2358
2459,1,102,2,2020,3,2359
2460,1,107,3,2020,3,0
2461,1,98,3,2020,3,1
2462,1,91,3,2020,3,2
2463,1,104,3,2020,3,3
2464,1,89,3,2020,3,4
2465,1,103,3,2020,3,5
2466,1,85,3,2020,3,6
2467,1,100,3,2020,3,7
2468,1,111,3,2020,3,8
2469,1,109,3,2020,3,9
2470,1,102,3,2020,3,10
2471,1,106,3,2020,3,11
2472,1,101,3,2020,3,12
2473,1,120,3,2020,3,13
2474,1,105,3,2020,3,14
2475,1,104,3,2020,3,15
2476,1,100,3,2020,3,16
2477,1,108,3,2020,3,17
2478,1,98,3,2020,3,18
2479,1,102,3,2020,3,19
2480,1,112,3,2020,3,20
2481,1,101,3,2020,3,21
2482,1,111,3,2020,3,22
2483,1,112,3,2020,3,23
2484,1,101,3,2020,3,24
2485,1,110,3,2020,3,25
2486,1,102,3,2020,3,26
2487,1,107,3,2020,3,27
2488,1,106,3,2020,3,28
2489,1,97,3,2020,3,29
2490,1,104,3,2020,3,30
2491,1,98,3,2020,3,31
2492,1,110,3,2020,3,32
2493,1,111,3,2020,3,33
2494,1,107,3,2020,3,34
2495,1,110,3,2020,3,35
2496,1,101,3,2020,3,36
2497,1,101,3,2020,3,37
2498,1,96,3,2020,3,38
2499,1,111,3,2020,3,39
2500,1,107,3,2020,3,40
2501,1,110,3,2020,3,41
2502,1,112,3,2020,3,42
2503,1,96,3,2020,3,43
2504,1,107,3,2020,3,44
2505,1,108,3,2020,3,45
2506,1,115,3,2020,3,46
2507,1,92,3,2020,3,47
2508,1,108,3,2020,3,48
2509,1,107,3,2020,3,49
2510,1,113,3,2020,3,50
2511,1,107,3,2020,3,51
2512,1,92,3,2020,3,52
2513,1,98,3,2020,3,53
2514,1,118,3,2020,3,54
2515,1,108,3,2020,3,55
2516,1,97,3,2020,3,56
2517,1,123,3,2020,3,57
2518,1,99,3,2020,3,58
2519,1,102,3,2020,3,59
2520,1,109,3,2020,3,100
2521,1,116,3,2020,3,101
2522,1,113,3,2020,3,102
2523,1,100,3,2020,3,103
2524,1,107,3,2020,3,104
2525,1,115,3,2020,3,105
2526,1,113,3,2020,3,106
2527,1,107,3,2020,3,107
2528,1,102,3,2020,3,108
2529,1,101,3,2020,3,109
2530,1,97,3,2020,3,110
2531,1,106,3,2020,3,111
2532,1,102,3,2020,3,112
2533,1,103,3,2020,3,113
2534,1,109,3,2020,3,114
2535,1,95,3,2020,3,115
2536,1,106,3,2020,3,116
2537,1,96,3,2020,3,117
2538,1,110,3,2020,3,118
2539,1,103,3,2020,3,119
2540,1,111,3,2020,3,120
2541,1,103,3,2020,3,121
2542,1,112,3,2020,3,122
2543,1,107,3,2020,3,123
2544,1,101,3,2020,3,124
2545,1,108,3,2020,3,125
2546,1,111,3,2020,3,126
2547,1,111,3,2020,3,127
2548,1,97,3,2020,3,128
2549,1,116,3,2020,3,129
2550,1,102,3,2020,3,130
2551,1,102,3,2020,3,131
2552,1,97,3,2020,3,132
2553,1,100,3,2020,3,133
2554,1,104,3,2020,3,134
2555,1,102,3,2020,3,135
2556,1,109,3,2020,3,136
2557,1,95,3,2020,3,137
2558,1,110,3,2020,3,138
2559,1,102,3,2020,3,139
2560,1,103,3,2020,3,140
2561,1,100,3,2020,3,141
2562,1,105,3,2020,3,142
2563,1,110,3,2020,3,143
2564,1,110,3,2020,3,144
2565,1,96,3,2020,3,145
2566,1,112,3,2020,3,146
2567,1,97,3,2020,3,147
2568,1,86,3,2020,3,148
2569,1,107,3,2020,3,149
2570,1,106,3,2020,3,150
2571,1,97,3,2020,3,151
2572,1,113,3,2020,3,152
2573,1,95,3,2020,3,153
2574,1,105,3,2020,3,154
2575,1,110,3,2020,3,155
2576,1,108,3,2020,3,156
2577,1,103,3,2020,3,157
2578,1,100,3,2020,3,158
2579,1,98,3,2020,3,159
2580,1,106,3,2020,3,200
2581,1,94,3,2020,3,201
2582,1,108,3,2020,3,202
2583,1,95,3,2020,3,203
2584,1,98,3,2020,3,204
2585,1,93,3,2020,3,205
2586,1,104,3,2020,3,206
2587,1,102,3,2020,3,207
2588,1,102,3,2020,3,208
2589,1,102,3,2020,3,209
2590,1,88,3,2020,3,210
2591,1,114,3,2020,3,211
2592,1,91,3,2020,3,212
2593,1,88,3,2020,3,213
2594,1,94,3,2020,3,214
2595,1,95,3,2020,3,215
2596,1,94,3,2020,3,216
2597,1,103,3,2020,3,217
2598,1,105,3,2020,3,218
2599,1,111,3,2020,3,219
2600,1,114,3,2020,3,220
2601,1,114,3,2020,3,221
2602,1,110,3,2020,3,222
2603,1,105,3,2020,3,223
2604,1,116,3,2020,3,224
2605,1,103,3,2020,3,225
2606,1,99,3,2020,3,226
2607,1,101,3,2020,3,227
2608,1,109,3,2020,3,228
2609,1,107,3,2020,3,229
2610,1,112,3,2020,3,230
2611,1,111,3,2020,3,231
2612,1,98,3,2020,3,232
2613,1,106,3,2020,3,233
2614,1,102,3,2020,3,234
2615,1,105,3,2020,3,235
2616,1,105,3,2020,3,236
2617,1,111,3,2020,3,237
2618,1,100,3,2020,3,238
2619,1,110,3,2020,3,239
2620,1,120,3,2020,3,240
2621,1,104,3,2020,3,241
2622,1,95,3,2020,3,242
2623,1,98,3,2020,3,243
2624,1,99,3,2020,3,244
2625,1,108,3,2020,3,245
2626,1,97,3,2020,3,246
2627,1,101,3,2020,3,247
2628,1,114,3,2020,3,248
2629,1,96,3,2020,3,249
2630,1,106,3,2020,3,250
2631,1,108,3,2020,3,251
2632,1,106,3,2020,3,252
2633,1,109,3,2020,3,253
2634,1,105,3,2020,3,254
2635,1,112,3,2020,3,255
2636,1,97,3,2020,3,256
2637,1,104,3,2020,3,257
2638,1,108,3,2020,3,258
2639,1,99,3,2020,3,259
2640,1,109,3,2020,3,300
2641,1,93,3,2020,3,301
2642,1,105,3,2020,3,302
2643,1,122,3,2020,3,303
2644,1,101,3,2020,3,304
2645,1,107,3,2020,3,305
2646,1,112,3,2020,3,306
2647,1,109,3,2020,3,307
2648,1,90,3,2020,3,308
2649,1,96,3,2020,3,309
2650,1,122,3,2020,3,310
2651,1,106,3,2020,3,311
2652,1,96,3,2020,3,312
2653,1,99,3,2020,3,313
2654,1,102,3,2020,3,314
2655,1,107,3,2020,3,315
2656,1,97,3,2020,3,316
2657,1,108,3,2020,3,317
2658,1,110,3,2020,3,318
2659,1,108,3,2020,3,319
2660,1,111,3,2020,3,320
2661,1,105,3,2020,3,321
2662,1,98,3,2020,3,322
2663,1,102,3,2020,3,323
2664,1,117,3,2020,3,324
2665,1,113,3,2020,3,325
2666,1,105,3,2020,3,326
2667,1,104,3,2020,3,327
2668,1,94,3,2020,3,328
2669,1,91,3,2020,3,329
2670,1,111,3,2020,3,330
2671,1,100,3,2020,3,331
2672,1,101,3,2020,3,332
2673,1,97,3,2020,3,333
2674,1,102,3,2020,3,334
2675,1,110,3,2020,3,335
2676,1,110,3,2020,3,336
2677,1,92,3,2020,3,337
2678,1,113,3,2020,3,338
2679,1,104,3,2020,3,339
2680,1,106,3,2020,3,340
2681,1,110,3,2020,3,341
2682,1,116,3,2020,3,342
2683,1,110,3,2020,3,343
2684,1,106,3,2020,3,344
2685,1,103,3,2020,3,345
2686,1,108,3,2020,3,346
2687,1,109,3,2020,3,347
2688,1,98,3,2020,3,348
2689,1,113,3,2020,3,349
2690,1,90,3,2020,3,350
2691,1,97,3,2020,3,351
2692,1,104,3,2020,3,352
2693,1,99,3,2020,3,353
2694,1,103,3,2020,3,354
2695,1,101,3,2020,3,355
2696,1,114,3,2020,3,356
2697,1,106,3,2020,3,357
2698,1,112,3,2020,3,358
2699,1,102,3,2020,3,359
2700,1,105,3,2020,3,400
2701,1,112,3,2020,3,401
2702,1,103,3,2020,3,402
2703,1,103,3,2020,3,403
2704,1,104,3,2020,3,404
2705,1,113,3,2020,3,405
2706,1,112,3,2020,3,406
2707,1,105,3,2020,3,407
2708,1,103,3,2020,3,408
2709,1,110,3,2020,3,409
2710,1,113,3,2020,3,410
2711,1,93,3,2020,3,411
2712,1,97,3,2020,3,412
2713,1,105,3,2020,3,413
2714,1,100,3,2020,3,414
2715,1,105,3,2020,3,415
2716,1,110,3,2020,3,416
2717,1,105,3,2020,3,417
2718,1,98,3,2020,3,418
2719,1,98,3,2020,3,419
2720,1,105,3,2020,3,420
2721,1,101,3,2020,3,421
2722,1,109,3,2020,3,422
2723,1,113,3,2020,3,423
2724,1,98,3,2020,3,424
2725,1,101,3,2020,3,425
2726,1,107,3,2020,3,426
2727,1,107,3,2020,3,427
2728,1,98,3,2020,3,428
2729,1,98,3,2020,3,429
2730,1,100,3,2020,3,430
2731,1,109,3,2020,3,431
2732,1,104,3,2020,3,432
2733,1,104,3,2020,3,433
2734,1,104,3,2020,3,434
2735,1,112,3,2020,3,435
2736,1,108,3,2020,3,436
2737,1,106,3,2020,3,437
2738,1,94,3,2020,3,438
2739,1,96,3,2020,3,439
2740,1,94,3,2020,3,440
2741,1,104,3,2020,3,441
2742,1,104,3,2020,3,442
2743,1,107,3,2020,3,443
2744,1,94,3,2020,3,444
2745,1,104,3,2020,3,445
2746,1,104,3,2020,3,446
2747,1,116,3,2020,3,447
2748,1,99,3,2020,3,448
2749,1,109,3,2020,3,449
2750,1,102,3,2020,3,450
2751,1,112,3,2020,3,451
2752,1,96,3,2020,3,452
2753,1,106,3,2020,3,453
2754,1,110,3,2020,3,454
2755,1,99,3,2020,3,455
2756,1,100,3,2020,3,456
2757,1,119,3,2020,3,457
2758,1,116,3,2020,3,458
2759,1,101,3,2020,3,459
2760,1,103,3,2020,3,500
2761,1,108,3,2020,3,501
2762,1,116,3,2020,3,502
2763,1,110,3,2020,3,503
2764,1,99,3,2020,3,504
2765,1,101,3,2020,3,505
2766,1,97,3,2020,3,506
2767,1,110,3,2020,3,507
2768,1,98,3,2020,3,508
2769,1,104,3,2020,3,509
2770,1,108,3,2020,3,510
2771,1,115,3,2020,3,511
2772,1,108,3,2020,3,512
2773,1,108,3,2020,3,513
2774,1,99,3,2020,3,514
2775,1,100,3,2020,3,515
2776,1,92,3,2020,3,516
2777,1,107,3,2020,3,517
2778,1,102,3,2020,3,518
2779,1,100,3,2020,3,519
2780,1,97,3,2020,3,520
2781,1,100,3,2020,3,521
2782,1,114,3,2020,3,522
2783,1,113,3,2020,3,523
2784,1,101,3,2020,3,524
2785,1,99,3,2020,3,525
2786,1,103,3,2020,3,526
2787,1,108,3,2020,3,527
2788,1,106,3,2020,3,528
2789,1,100,3,2020,3,529
2790,1,105,3,2020,3,530
2791,1,104,3,2020,3,531
2792,1,112,3,2020,3,532
2793,1,106,3,2020,3,533
2794,1,116,3,2020,3,534
2795,1,111,3,2020,3,535
2796,1,117,3,2020,3,536
2797,1,105,3,2020,3,537
2798,1,101,3,2020,3,538
2799,1,115,3,2020,3,539
2800,1,113,3,2020,3,540
2801,1,103,3,2020,3,541
2802,1,105,3,2020,3,542
2803,1,110,3,2020,3,543
2804,1,111,3,2020,3,544
2805,1,109,3,2020,3,545
2806,1,102,3,2020,3,546
2807,1,99,3,2020,3,547
2808,1,111,3,2020,3,548
2809,1,110,3,2020,3,549
2810,1,92,3,2020,3,550
2811,1,102,3,2020,3,551
2812,1,104,3,2020,3,552
2813,1,99,3,2020,3,553
2814,1,102,3,2020,3,554
2815,1,102,3,2020,3,555
2816,1,121,3,2020,3,556
2817,1,119,3,2020,3,557
2818,1,115,3,2020,3,558
2819,1,109,3,2020,3,559
2820,1,107,3,2020,3,600
2821,1,99,3,2020,3,601
2822,1,106,3,2020,3,602
2823,1,96,3,2020,3,603
2824,1,106,3,2020,3,604
2825,1,112,3,2020,3,605
2826,1,107,3,2020,3,606
2827,1,102,3,2020,3,607
2828,1,106,3,2020,3,608
2829,1,104,3,2020,3,609
2830,1,106,3,2020,3,610
2831,1,101,3,2020,3,611
2832,1,86,3,2020,3,612
2833,1,111,3,2020,3,613
2834,1,100,3,2020,3,614
2835,1,100,3,2020,3,615
2836,1,99,3,2020,3,616
2837,1,113,3,2020,3,617
2838,1,112,3,2020,3,618
2839,1,103,3,2020,3,619
2840,1,100,3,2020,3,620
2841,1,99,3,2020,3,621
2842,1,94,3,2020,3,622
2843,1,99,3,2020,3,623
2844,1,110,3,2020,3,624
2845,1,107,3,2020,3,625
2846,1,106,3,2020,3,626
2847,1,100,3,2020,3,627
2848,1,103,3,2020,3,628
2849,1,111,3,2020,3,629
2850,1,110,3,2020,3,630
2851,1,101,3,2020,3,631
2852,1,115,3,2020,3,632
2853,1,111,3,2020,3,633
2854,1,100,3,2020,3,634
2855,1,98,3,2020,3,635
2856,1,103,3,2020,3,636
2857,1,99,3,2020,3,637
2858,1,102,3,2020,3,638
2859,1,116,3,2020,3,639
2860,1,99,3,2020,3,640
2861,1,100,3,2020,3,641
2862,1,106,3,2020,3,642
2863,1,100,3,2020,3,643
2864,1,108,3,2020,3,644
2865,1,92,3,2020,3,645
2866,1,100,3,2020,3,646
2867,1,98,3,2020,3,647
2868,1,104,3,2020,3,648
2869,1,101,3,2020,3,649
2870,1,115,3,2020,3,650
2871,1,87,3,2020,3,651
2872,1,111,3,2020,3,652
2873,1,109,3,2020,3,653
2874,1,108,3,2020,3,654
2875,1,105,3,2020,3,655
2876,1,114,3,2020,3,656
2877,1,109,3,2020,3,657
2878,1,115,3,2020,3,658
2879,1,101,3,2020,3,659
2880,1,98,3,2020,3,700
2881,1,99,3,2020,3,701
2882,1,99,3,2020,3,702
2883,1,99,3,2020,3,703
2884,1,97,3,2020,3,704
2885,1,111,3,2020,3,705
2886,1,108,3,2020,3,706
2887,1,102,3,2020,3,707
2888,1,104,3,2020,3,708
2889,1,94,3,2020,3,709
2890,1,113,3,2020,3,710
2891,1,104,3,2020,3,711
2892,1,117,3,2020,3,712
2893,1,112,3,2020,3,713
2894,1,97,3,2020,3,714
2895,1,100,3,2020,3,715
2896,1,109,3,2020,3,716
2897,1,102,3,2020,3,717
2898,1,107,3,2020,3,718
2899,1,107,3,2020,3,719
2900,1,106,3,2020,3,720
2901,1,93,3,2020,3,721
2902,1,98,3,2020,3,722
2903,1,111,3,2020,3,723
2904,1,99,3,2020,3,724
2905,1,116,3,2020,3,725
2906,1,98,3,2020,3,726
2907,1,114,3,2020,3,727
2908,1,103,3,2020,3,728
2909,1,94,3,2020,3,729
2910,1,122,3,2020,3,730
2911,1,117,3,2020,3,731
2912,1,100,3,2020,3,732
2913,1,111,3,2020,3,733
2914,1,102,3,2020,3,734
2915,1,106,3,2020,3,735
2916,1,100,3,2020,3,736
2917,1,107,3,2020,3,737
2918,1,107,3,2020,3,738
2919,1,114,3,2020,3,739
2920,1,97,3,2020,3,740
2921,1,98,3,2020,3,741
2922,1,104,3,2020,3,742
2923,1,101,3,2020,3,743
2924,1,98,3,2020,3,744
2925,1,113,3,2020,3,745
2926,1,103,3,2020,3,746
2927,1,108,3,2020,3,747
2928,1,108,3,2020,3,748
2929,1,109,3,2020,3,749
2930,1,100,3,2020,3,750
2931,1,108,3,2020,3,751
2932,1,102,3,2020,3,752
2933,1,107,3,2020,3,753
2934,1,102,3,2020,3,754
2935,1,99,3,2020,3,755
2936,1,98,3,2020,3,756
2937,1,99,3,2020,3,757
2938,1,112,3,2020,3,758
2939,1,113,3,2020,3,759
2940,1,97,3,2020,3,800
2941,1,109,3,2020,3,801
2942,1,104,3,2020,3,802
2943,1,108,3,2020,3,803
2944,1,109,3,2020,3,804
2945,1,110,3,2020,3,805
2946,1,101,3,2020,3,806
2947,1,115,3,2020,3,807
2948,1,96,3,2020,3,808
2949,1,112,3,2020,3,809
2950,1,97,3,2020,3,810
2951,1,101,3,2020,3,811
2952,1,109,3,2020,3,812
2953,1,111,3,2020,3,813
2954,1,109,3,2020,3,814
2955,1,101,3,2020,3,815
2956,1,108,3,2020,3,816
2957,1,100,3,2020,3,817
2958,1,107,3,2020,3,818
2959,1,99,3,2020,3,819
2960,1,97,3,2020,3,820
2961,1,100,3,2020,3,821
2962,1,111,3,2020,3,822
2963,1,100,3,2020,3,823
2964,1,114,3,2020,3,824
2965,1,115,3,2020,3,825
2966,1,106,3,2020,3,826
2967,1,106,3,2020,3,827
2968,1,93,3,2020,3,828
2969,1,106,3,2020,3,829
2970,1,106,3,2020,3,830
2971,1,97,3,2020,3,831
2972,1,102,3,2020,3,832
2973,1,104,3,2020,3,833
2974,1,111,3,2020,3,834
2975,1,95,3,2020,3,835
2976,1,89,3,2020,3,836
2977,1,100,3,2020,3,837
2978,1,90,3,2020,3,838
2979,1,93,3,2020,3,839
2980,1,102,3,2020,3,840
2981,1,112,3,2020,3,841
2982,1,107,3,2020,3,842
2983,1,95,3,2020,3,843
2984,1,106,3,2020,3,844
2985,1,98,3,2020,3,845
2986,1,92,3,2020,3,846
2987,1,103,3,2020,3,847
2988,1,97,3,2020,3,848
2989,1,101,3,2020,3,849
2990,1,99,3,2020,3,850
2991,1,99,3,2020,3,851
2992,1,107,3,2020,3,852
2993,1,106,3,2020,3,853
2994,1,103,3,2020,3,854
2995,1,94,3,2020,3,855
2996,1,105,3,2020,3,856
2997,1,114,3,2020,3,857
2998,1,96,3,2020,3,858
2999,1,96,3,2020,3,859
3000,1,105,3,2020,3,900
3001,1,96,3,2020,3,901
3002,1,87,3,2020,3,902
3003,1,104,3,2020,3,903
3004,1,91,3,2020,3,904
3005,1,106,3,2020,3,905
3006,1,110,3,2020,3,906
3007,1,102,3,2020,3,907
3008,1,103,3,2020,3,908
3009,1,101,3,2020,3,909
3010,1,94,3,2020,3,910
3011,1,107,3,2020,3,911
3012,1,105,3,2020,3,912
3013,1,93,3,2020,3,913
3014,1,101,3,2020,3,914
3015,1,107,3,2020,3,915
3016,1,98,3,2020,3,916
3017,1,104,3,2020,3,917
3018,1,105,3,2020,3,918
3019,1,110,3,2020,3,919
3020,1,108,3,2020,3,920
3021,1,111,3,2020,3,921
3022,1,103,3,2020,3,922
3023,1,110,3,2020,3,923
3024,1,108,3,2020,3,924
3025,1,107,3,2020,3,925
3026,1,105,3,2020,3,926
3027,1,107,3,2020,3,927
3028,1,100,3,2020,3,928
3029,1,107,3,2020,3,929
3030,1,104,3,2020,3,930
3031,1,107,3,2020,3,931
3032,1,99,3,2020,3,932
3033,1,103,3,2020,3,933
3034,1,104,3,2020,3,934
3035,1,111,3,2020,3,935
3036,1,108,3,2020,3,936
3037,1,108,3,2020,3,937
3038,1,115,3,2020,3,938
3039,1,107,3,2020,3,939
3040,1,112,3,2020,3,940
3041,1,117,3,2020,3,941
3042,1,102,3,2020,3,942
3043,1,107,3,2020,3,943
3044,1,109,3,2020,3,944
3045,1,88,3,2020,3,945
3046,1,109,3,2020,3,946
3047,1,100,3,2020,3,947
3048,1,101,3,2020,3,948
3049,1,107,3,2020,3,949
3050,1,106,3,2020,3,950
3051,1,102,3,2020,3,951
3052,1,101,3,2020,3,952
3053,1,98,3,2020,3,953
3054,1,107,3,2020,3,954
3055,1,109,3,2020,3,955
3056,1,116,3,2020,3,956
3057,1,93,3,2020,3,957
3058,1,105,3,2020,3,958
3059,1,116,3,2020,3,959
3060,1,92,3,2020,3,1000
3061,1,101,3,2020,3,1001
3062,1,114,3,2020,3,1002
3063,1,99,3,2020,3,1003
3064,1,103,3,2020,3,1004
3065,1,105,3,2020,3,1005
3066,1,108,3,2020,3,1006
3067,1,104,3,2020,3,1007
3068,1,109,3,2020,3,1008
3069,1,93,3,2020,3,1009
3070,1,105,3,2020,3,1010
3071,1,104,3,2020,3,1011
3072,1,102,3,2020,3,1012
3073,1,109,3,2020,3,1013
3074,1,97,3,2020,3,1014
3075,1,102,3,2020,3,1015
3076,1,104,3,2020,3,1016
3077,1,102,3,2020,3,1017
3078,1,94,3,2020,3,1018
3079,1,106,3,2020,3,1019
3080,1,100,3,2020,3,1020
3081,1,103,3,2020,3,1021
3082,1,96,3,2020,3,1022
3083,1,106,3,2020,3,1023
3084,1,103,3,2020,3,1024
3085,1,93,3,2020,3,1025
3086,1,102,3,2020,3,1026
3087,1,99,3,2020,3,1027
3088,1,111,3,2020,3,1028
3089,1,107,3,2020,3,1029
3090,1,102,3,2020,3,1030
3091,1,106,3,2020,3,1031
3092,1,103,3,2020,3,1032
3093,1,109,3,2020,3,1033
3094,1,101,3,2020,3,1034
3095,1,109,3,2020,3,1035
3096,1,111,3,2020,3,1036
3097,1,97,3,2020,3,1037
3098,1,115,3,2020,3,1038
3099,1,102,3,2020,3,1039
3100,1,108,3,2020,3,1040
3101,1,103,3,2020,3,1041
3102,1,110,3,2020,3,1042
3103,1,106,3,2020,3,1043
3104,1,94,3,2020,3,1044
3105,1,96,3,2020,3,1045
3106,1,116,3,2020,3,1046
3107,1,110,3,2020,3,1047
3108,1,106,3,2020,3,1048
3109,1,99,3,2020,3,1049
3110,1,108,3,2020,3,1050
3111,1,106,3,2020,3,1051
3112,1,115,3,2020,3,1052
3113,1,106,3,2020,3,1053
3114,1,103,3,2020,3,1054
3115,1,106,3,2020,3,1055
3116,1,94,3,2020,3,1056
3117,1,101,3,2020,3,1057
3118,1,100,3,2020,3,1058
3119,1,92,3,2020,3,1059
3120,1,88,3,2020,3,1100
3121,1,104,3,2020,3,1101
3122,1,95,3,2020,3,1102
3123,1,93,3,2020,3,1103
3124,1,98,3,2020,3,1104
3125,1,108,3,2020,3,1105
3126,1,105,3,2020,3,1106
3127,1,102,3,2020,3,1107
3128,1,84,3,2020,3,1108
3129,1,103,3,2020,3,1109
3130,1,97,3,2020,3,1110
3131,1,83,3,2020,3,1111
3132,1,85,3,2020,3,1112
3133,1,99,3,2020,3,1113
3134,1,119,3,2020,3,1114
3135,1,111,3,2020,3,1115
3136,1,108,3,2020,3,1116
3137,1,93,3,2020,3,1117
3138,1,111,3,2020,3,1118
3139,1,100,3,2020,3,1119
3140,1,111,3,2020,3,1120
3141,1,98,3,2020,3,1121
3142,1,113,3,2020,3,1122
3143,1,104,3,2020,3,1123
3144,1,112,3,2020,3,1124
3145,1,97,3,2020,3,1125
3146,1,103,3,2020,3,1126
3147,1,100,3,2020,3,1127
3148,1,107,3,2020,3,1128
3149,1,108,3,2020,3,1129
3150,1,110,3,2020,3,1130
3151,1,104,3,2020,3,1131
3152,1,101,3,2020,3,1132
3153,1,104,3,2020,3,1133
3154,1,104,3,2020,3,1134
3155,1,102,3,2020,3,1135
3156,1,111,3,2020,3,1136
3157,1,100,3,2020,3,1137
3158,1,103,3,2020,3,1138
3159,1,95,3,2020,3,1139
3160,1,111,3,2020,3,1140
3161,1,94,3,2020,3,1141
3162,1,104,3,2020,3,1142
3163,1,108,3,2020,3,1143
3164,1,115,3,2020,3,1144
3165,1,108,3,2020,3,1145
3166,1,109,3,2020,3,1146
3167,1,112,3,2020,3,1147
3168,1,99,3,2020,3,1148
3169,1,113,3,2020,3,1149
3170,1,98,3,2020,3,1150
3171,1,101,3,2020,3,1151
3172,1,113,3,2020,3,1152
3173,1,92,3,2020,3,1153
3174,1,111,3,2020,3,1154
3175,1,99,3,2020,3,1155
3176,1,106,3,2020,3,1156
3177,1,106,3,2020,3,1157
3178,1,107,3,2020,3,1158
3179,1,106,3,2020,3,1159
3180,1,93,3,2020,3,1200
3181,1,98,3,2020,3,1201
3182,1,114,3,2020,3,1202
3183,1,100,3,2020,3,1203
3184,1,97,3,2020,3,1204
3185,1,102,3,2020,3,1205
3186,1,117,3,2020,3,1206
3187,1,111,3,2020,3,1207
3188,1,102,3,2020,3,1208
3189,1,99,3,2020,3,1209
3190,1,112,3,2020,3,1210
3191,1,104,3,2020,3,1211
3192,1,104,3,2020,3,1212
3193,1,101,3,2020,3,1213
3194,1,106,3,2020,3,1214
3195,1,98,3,2020,3,1215
3196,1,111,3,2020,3,1216
3197,1,106,3,2020,3,1217
3198,1,101,3,2020,3,1218
3199,1,99,3,2020,3,1219
3200,1,104,3,2020,3,1220
3201,1,112,3,2020,3,1221
3202,1,97,3,2020,3,1222
3203,1,103,3,2020,3,1223
3204,1,105,3,2020,3,1224
3205,1,108,3,2020,3,1225
3206,1,113,3,2020,3,1226
3207,1,124,3,2020,3,1227
3208,1,116,3,2020,3,1228
3209,1,113,3,2020,3,1229
3210,1,112,3,2020,3,1230
3211,1,104,3,2020,3,1231
3212,1,95,3,2020,3,1232
3213,1,116,3,2020,3,1233
3214,1,109,3,2020,3,1234
3215,1,113,3,2020,3,1235
3216,1,109,3,2020,3,1236
3217,1,97,3,2020,3,1237
3218,1,107,3,2020,3,1238
3219,1,98,3,2020,3,1239
3220,1,101,3,2020,3,1240
3221,1,103,3,2020,3,1241
3222,1,102,3,2020,3,1242
3223,1,108,3,2020,3,1243
3224,1,108,3,2020,3,1244
3225,1,115,3,2020,3,1245
3226,1,106,3,2020,3,1246
3227,1,98,3,2020,3,1247
3228,1,108,3,2020,3,1248
3229,1,104,3,2020,3,1249
3230,1,113,3,2020,3,1250
3231,1,102,3,2020,3,1251
3232,1,102,3,2020,3,1252
3233,1,104,3,2020,3,1253
3234,1,102,3,2020,3,1254
3235,1,99,3,2020,3,1255
3236,1,103,3,2020,3,1256
3237,1,111,3,2020,3,1257
3238,1,101,3,2020,3,1258
3239,1,104,3,2020,3,1259
3240,1,105,3,2020,3,1300
3241,1,105,3,2020,3,1301
3242,1,114,3,2020,3,1302
3243,1,96,3,2020,3,1303
3244,1,104,3,2020,3,1304
3245,1,111,3,2020,3,1305
3246,1,108,3,2020,3,1306
3247,1,107,3,2020,3,1307
3248,1,103,3,2020,3,1308
3249,1,108,3,2020,3,1309
3250,1,94,3,2020,3,1310
3251,1,89,3,2020,3,1311
3252,1,109,3,2020,3,1312
3253,1,111,3,2020,3,1313
3254,1,106,3,2020,3,1314
3255,1,103,3,2020,3,1315
3256,1,106,3,2020,3,1316
3257,1,101,3,2020,3,1317
3258,1,101,3,2020,3,1318
3259,1,109,3,2020,3,1319
3260,1,102,3,2020,3,1320
3261,1,88,3,2020,3,1321
3262,1,95,3,2020,3,1322
3263,1,98,3,2020,3,1323
3264,1,106,3,2020,3,1324
3265,1,104,3,2020,3,1325
3266,1,123,3,2020,3,1326
3267,1,106,3,2020,3,1327
3268,1,103,3,2020,3,1328
3269,1,110,3,2020,3,1329
3270,1,104,3,2020,3,1330
3271,1,112,3,2020,3,1331
3272,1,97,3,2020,3,1332
3273,1,95,3,2020,3,1333
3274,1,94,3,2020,3,1334
3275,1,120,3,2020,3,1335
3276,1,111,3,2020,3,1336
3277,1,119,3,2020,3,1337
3278,1,101,3,2020,3,1338
3279,1,105,3,2020,3,1339
3280,1,101,3,2020,3,1340
3281,1,97,3,2020,3,1341
3282,1,104,3,2020,3,1342
3283,1,101,3,2020,3,1343
3284,1,105,3,2020,3,1344
3285,1,113,3,2020,3,1345
3286,1,101,3,2020,3,1346
3287,1,105,3,2020,3,1347
3288,1,98,3,2020,3,1348
3289,1,100,3,2020,3,1349
3290,1,108,3,2020,3,1350
3291,1,107,3,2020,3,1351
3292,1,99,3,2020,3,1352
3293,1,117,3,2020,3,1353
3294,1,99,3,2020,3,1354
